Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
157,F1,04/11/95,Monaco,Lens,1,1,D,0,1,A,,,,,,,,,,,
158,F1,04/11/95,Nantes,Montpellier,1,0,H,0,0,D,,,,,,,,,,,
159,F1,04/11/95,St Etienne,Rennes,0,0,D,0,0,D,,,,,,,,,,,
160,F1,05/11/95,Cannes,Strasbourg,0,3,A,,,,,,,,,,,,,,
161,F1,05/11/95,Paris SG,Nice,3,2,H,1,1,D,,,,,,,,,,,
162,F1,07/11/95,Rennes,Guingamp,3,0,H,2,0,H,,,,,,,,,,,
163,F1,08/11/95,Auxerre,Bastia,3,0,H,0,0,D,,,,,,,,,,,
164,F1,08/11/95,Le Havre,Monaco,2,1,H,1,1,D,,,,,,,,,,,
165,F1,08/11/95,Lens,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,
166,F1,08/11/95,Lyon,Gueugnon,0,0,D,0,0,D,,,,,,,,,,,
167,F1,08/11/95,Martigues,Paris SG,2,4,A,0,1,A,,,,,,,,,,,
168,F1,08/11/95,Metz,St Etienne,1,2,A,0,0,D,,,,,,,,,,,
169,F1,08/11/95,Montpellier,Cannes,3,1,H,3,1,H,,,,,,,,,,,
170,F1,08/11/95,Nice,Lille,2,1,H,0,0,D,,,,,,,,,,,
171,F1,08/11/95,Strasbourg,Nantes,1,1,D,1,1,D,,,,,,,,,,,
172,F1,17/11/95,Montpellier,Lens,0,0,D,0,0,D,,,,,,,,,,,
173,F1,18/11/95,Bastia,Martigues,2,0,H,2,0,H,,,,,,,,,,,
174,F1,18/11/95,Bordeaux,Nice,4,1,H,2,1,H,,,,,,,,,,,
175,F1,18/11/95,Cannes,Le Havre,0,0,D,0,0,D,,,,,,,,,,,
176,F1,18/11/95,Gueugnon,Strasbourg,0,1,A,0,0,D,,,,,,,,,,,
177,F1,18/11/95,Guingamp,Metz,0,0,D,0,0,D,,,,,,,,,,,
178,F1,18/11/95,Lille,Paris SG,0,0,D,0,0,D,,,,,,,,,,,
179,F1,18/11/95,Monaco,Lyon,0,2,A,0,0,D,,,,,,,,,,,
180,F1,18/11/95,Nantes,Rennes,2,2,D,1,2,A,,,,,,,,,,,
181,F1,19/11/95,St Etienne,Auxerre,0,5,A,,,,,,,,,,,,,,
182,F1,24/11/95,Strasbourg,Monaco,2,0,H,1,0,H,,,,,,,,,,,
183,F1,25/11/95,Auxerre,Guingamp,1,2,A,0,0,D,,,,,,,,,,,
184,F1,25/11/95,Le Havre,Montpellier,2,2,D,1,1,D,,,,,,,,,,,
185,F1,25/11/95,Lens,Cannes,1,1,D,0,0,D,,,,,,,,,,,
186,F1,25/11/95,Lyon,Lille,1,1,D,0,0,D,,,,,,,,,,,
187,F1,25/11/95,Martigues,St Etienne,1,1,D,1,0,H,,,,,,,,,,,
188,F1,25/11/95,Metz,Nantes,0,0,D,0,0,D,,,,,,,,,,,
189,F1,25/11/95,Nice,Bastia,3,1,H,2,0,H,,,,,,,,,,,
190,F1,25/11/95,Paris SG,Bordeaux,3,0,H,1,0,H,,,,,,,,,,,
191,F1,25/11/95,Rennes,Gueugnon,2,1,H,0,1,A,,,,,,,,,,,
192,F1,30/11/95,Gueugnon,Auxerre,0,0,D,0,0,D,,,,,,,,,,,
193,F1,01/12/95,Bastia,Lille,4,0,H,1,0,H,,,,,,,,,,,
194,F1,01/12/95,Cannes,Rennes,3,0,H,1,0,H,,,,,,,,,,,
195,F1,01/12/95,Guingamp,Paris SG,0,0,D,0,0,D,,,,,,,,,,,
196,F1,01/12/95,Le Havre,Strasbourg,2,0,H,1,0,H,,,,,,,,,,,
197,F1,01/12/95,Lens,Metz,2,0,H,1,0,H,,,,,,,,,,,
198,F1,01/12/95,Monaco,Nice,1,0,H,0,0,D,,,,,,,,,,,
199,F1,01/12/95,Montpellier,Lyon,2,1,H,0,0,D,,,,,,,,,,,
200,F1,01/12/95,Nantes,Martigues,3,0,H,1,0,H,,,,,,,,,,,
201,F1,01/12/95,St Etienne,Bordeaux,2,0,H,2,0,H,,,,,,,,,,,
