Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
255,D1,05/05/95,Freiburg,Kaiserslautern,4,1,H,,,,,,,,,,,,,,,,,,,,,
256,D1,06/05/95,Bayern Munich,Uerdingen,2,1,H,,,,,,,,,,,,,,,,,,,,,
257,D1,06/05/95,Bochum,Ein Frankfurt,0,1,A,,,,,,,,,,,,,,,,,,,,,
258,D1,06/05/95,Dresden,Stuttgart,1,1,D,,,,,,,,,,,,,,,,,,,,,
259,D1,06/05/95,Karlsruhe,Schalke 04,2,2,D,,,,,,,,,,,,,,,,,,,,,
260,D1,06/05/95,Leverkusen,Hamburg,3,1,H,,,,,,,,,,,,,,,,,,,,,
261,D1,06/05/95,M'gladbach,FC Koln,0,0,D,,,,,,,,,,,,,,,,,,,,,
262,D1,07/05/95,Werder Bremen,Dortmund,3,1,H,,,,,,,,,,,,,,,,,,,,,
263,D1,12/05/95,Karlsruhe,Leverkusen,2,4,A,,,,,,,,,,,,,,,,,,,,,
264,D1,12/05/95,Uerdingen,Dresden,3,1,H,,,,,,,,,,,,,,,,,,,,,
265,D1,13/05/95,Dortmund,Bochum,3,1,H,,,,,,,,,,,,,,,,,,,,,
